,dates,FB,NFLX,GOOGL,MSFT,AMZN,ADBE,avg_pos,avg_subj,news_cnt
3524,2019-08-26,18.1349,294.98,1171.18,133.9288,1768.87,288.74,0.0818452380952381,0.33035714285714285,2.0
3525,2019-08-27,18.4887,291.03,1170.82,134.2155,1761.83,289.45,0.08206228956228956,0.3979280904280904,3.0
3526,2019-08-28,18.0915,291.77,1173.75,134.0375,1764.25,282.13,0.14101147755753018,0.37310553846738065,19.0
3527,2019-08-29,18.0915,296.78,1194.24,136.5688,1786.4,286.63,0.17526360092149565,0.43382066276803116,19.0
3528,2019-08-30,18.0741,293.75,1190.53,136.3117,1776.29,284.51,0.1738558922558923,0.4098007696007696,5.0
3529,2019-08-31,,,,,,,-0.475,0.625,2.0
3530,2019-09-01,,,,,,,,,
3531,2019-09-02,,,,,,,,,
3532,2019-09-03,17.9527,289.29,1169.55,134.5121,1789.84,282.45,0.10426470588235294,0.4503921568627451,1.0
3533,2019-09-04,17.9354,291.52,1182.27,136.0843,1800.62,284.6,0.16,0.44000000000000006,5.0
3534,2019-09-05,17.722,293.25,1212.19,138.4771,1840.72,287.75,0.06347285491076342,0.37891117838830257,9.0
3535,2019-09-06,17.814,290.17,1206.32,137.5378,1833.51,284.94,0.05966061791142959,0.3697645103813936,33.0
3536,2019-09-07,,,,,,,,,
3537,2019-09-08,,,,,,,,,
3538,2019-09-09,17.8036,294.34,1205.27,135.9755,1831.35,279.3,,,
3539,2019-09-10,17.6318,287.99,1205.7,134.5517,1820.55,276.14,,,
3540,2019-09-11,17.6492,288.27,1220.0,134.5912,1822.99,277.78,,,
3541,2019-09-12,17.9223,288.86,1234.97,135.9755,1843.55,278.02,0.11776968988057143,0.4056873979695949,11.0
3542,2019-09-13,17.7625,294.15,1240.03,135.7777,1839.34,278.35,0.08496547067999523,0.3705481971371258,39.0
3543,2019-09-14,,,,,,,,,
3544,2019-09-15,,,,,,,,,
3545,2019-09-16,18.1107,294.29,1231.63,134.7989,1807.84,282.93,0.18229437229437231,0.3793939393939394,1.0
3546,2019-09-17,18.1017,298.6,1229.88,135.847,1822.55,284.69,0.14455407794737737,0.4120338476780316,19.0
3547,2019-09-18,18.0285,291.56,1232.65,136.9643,1817.46,279.72,0.1151295531593827,0.31381283767789453,16.0
3548,2019-09-19,17.9857,286.6,1238.75,139.4856,1821.5,281.26,-0.027475384093031154,0.2877450980392157,6.0
3549,2019-09-20,17.9687,270.75,1229.84,137.8739,1794.16,277.91,0.06298430735930736,0.3262342171717172,8.0
3550,2019-09-21,,,,,,,,,
3551,2019-09-22,,,,,,,,,
3552,2019-09-23,18.1553,265.92,1234.69,137.5773,1785.3,277.44,,,
3553,2019-09-24,18.0973,254.59,1218.33,135.8371,1741.61,272.47,,,
3554,2019-09-25,17.6733,264.75,1245.94,137.7948,1768.33,277.43,,,
3555,2019-09-26,17.4269,263.31,1242.29,137.9728,1739.84,283.81,0.10281385281385282,0.3761904761904762,1.0
3556,2019-09-27,17.8518,263.08,1225.95,136.1831,1725.45,277.54,0.06918243272827719,0.3933111442845884,48.0
3557,2019-09-28,,,,,,,-0.08772727272727272,0.35757575757575755,1.0
3558,2019-09-29,,,,,,,,,
3559,2019-09-30,18.2347,267.62,1221.14,137.4685,1735.91,276.25,,,
3560,2019-10-01,18.2535,269.58,1206.0,135.5306,1735.65,272.71,,,
3561,2019-10-02,18.2535,268.03,1177.92,133.1377,1713.23,266.66,-0.0022867063492063543,0.4813417658730158,4.0
3562,2019-10-03,18.4945,268.15,1189.43,134.7494,1724.42,272.4,0.057477353993923196,0.3955390652593382,27.0
3563,2019-10-04,18.3784,272.79,1210.96,136.5688,1739.65,276.96,0.06265509366585924,0.3828408570872685,19.0
3564,2019-10-05,,,,,,,,,
3565,2019-10-06,,,,,,,,,
3566,2019-10-07,18.4275,274.46,1208.25,135.58,1732.66,276.9,,,
3567,2019-10-08,18.4186,270.72,1190.13,134.1463,1705.51,270.83,,,
3568,2019-10-09,18.4007,267.53,1202.4,136.6874,1721.99,274.27,0.00957692736185383,0.3880918560606061,4.0
3569,2019-10-10,18.4186,280.48,1209.47,137.5378,1720.26,274.98,0.13643749478556527,0.38627914661529794,18.0
3570,2019-10-11,18.5204,282.93,1215.71,138.1112,1731.92,278.29,0.08976574940211303,0.31698248898167725,28.0
3571,2019-10-12,,,,,,,0.09207147019647019,0.29440247252747254,2.0
3572,2019-10-13,,,,,,,-0.5,0.3,1.0
3573,2019-10-14,18.6105,285.53,1217.77,137.9827,1736.43,277.78,0.13690476190476192,0.3130952380952381,2.0
3574,2019-10-15,18.4588,284.25,1242.24,139.98,1767.38,279.39,0.0812215909090909,0.33954996392496395,4.0
3575,2019-10-16,18.6105,286.28,1243.0,138.833,1777.43,272.7,0.006874924843674839,0.2607919221981722,16.0
3576,2019-10-17,18.6194,293.35,1252.8,138.1211,1787.48,269.24,0.17946094543316762,0.462062924215702,6.0
3577,2019-10-18,18.5659,275.3,1244.41,135.8667,1757.51,265.52,0.04706803868645974,0.2889367094893411,19.0
3578,2019-10-19,,,,,,,0.2761904761904762,0.48095238095238096,1.0
3579,2019-10-20,,,,,,,0.05,0.05,1.0
3580,2019-10-21,18.3784,278.05,1244.28,136.8753,1785.66,266.84,0.1111111111111111,0.4222222222222222,1.0
3581,2019-10-22,18.1285,266.69,1241.2,134.8384,1765.73,261.09,-0.04658333333333334,0.3320555555555556,5.0
3582,2019-10-23,18.432,271.27,1257.63,135.6986,1762.17,261.32,0.0026287447120780408,0.34386358240524906,9.0
3583,2019-10-24,18.2981,271.5,1259.11,138.3683,1780.78,269.7,0.0395802828561093,0.26242367049081927,22.0
3584,2019-10-25,18.5052,276.82,1264.3,139.1495,1761.33,270.98,0.09336391139851882,0.3080686737504919,11.0
3585,2019-10-26,,,,,,,,,
3586,2019-10-27,,,,,,,,,
3587,2019-10-28,18.5248,281.86,1288.98,142.5706,1777.08,271.35,,,
3588,2019-10-29,18.548,281.21,1260.66,141.2259,1762.71,271.45,,,
3589,2019-10-30,18.548,291.45,1260.7,142.9859,1779.99,278.41,,,
3590,2019-10-31,18.548,287.41,1258.8,141.7598,1776.66,277.93,0.22856376262626263,0.3377761994949495,4.0
3591,2019-11-01,18.6016,286.81,1272.25,142.1059,1791.44,277.82,0.06457820980956486,0.3371985154978852,42.0
3592,2019-11-02,,,,,,,0.1370926527176527,0.3711234367484368,4.0
3593,2019-11-03,,,,,,,,,
3594,2019-11-04,18.7355,292.86,1289.61,142.9265,1804.66,277.5,,,
3595,2019-11-05,18.7828,288.03,1291.44,142.8376,1801.71,289.29,,,
3596,2019-11-06,19.0657,288.59,1291.01,142.4421,1795.77,287.4,,,
3597,2019-11-07,18.9051,289.57,1306.94,142.6398,1788.2,290.77,0.13721781348494916,0.3894553940594705,9.0
3598,2019-11-08,18.9229,291.57,1309.0,144.3207,1785.88,292.46,0.08514928535383079,0.3698787092033845,37.0
3599,2019-11-09,,,,,,,0.1213487554112554,0.5463311688311688,4.0
3600,2019-11-10,,,,,,,,,
3601,2019-11-11,18.7801,294.18,1298.28,144.469,1771.65,290.27,,,
3602,2019-11-12,18.6435,292.01,1297.21,145.4182,1778.0,291.72,0.06925569684944685,0.39136795033670035,4.0
3603,2019-11-13,18.6551,283.11,1296.18,145.6556,1753.11,293.54,0.05030505818173228,0.3377384508885624,16.0
3604,2019-11-14,18.9229,289.62,1309.15,146.3971,1754.6,294.53,0.12359714070651569,0.3452339905464905,16.0
3605,2019-11-15,18.6971,295.03,1333.54,148.2857,1739.49,297.5,0.07062744144183536,0.43077805471744873,9.0
3606,2019-11-16,,,,,,,0.02930932703659976,0.27010035419126327,11.0
3607,2019-11-17,,,,,,,9.920634920634885e-05,0.36240079365079364,7.0
3608,2019-11-18,17.8786,302.57,1319.84,148.6515,1752.53,297.16,0.03044507575757577,0.4261859668109668,6.0
3609,2019-11-19,18.1553,302.6,1312.59,148.701,1752.79,300.6,0.04484476268330434,0.3740230708720293,12.0
3610,2019-11-20,18.7712,305.16,1301.86,148.4439,1745.53,300.1,0.39999999999999997,0.6944444444444445,2.0
3611,2019-11-21,18.8158,311.69,1300.14,148.305,1734.71,298.8,0.05877525252525252,0.327756734006734,4.0
3612,2019-11-22,18.316,310.48,1293.67,148.4141,1745.72,299.3,0.1644945351878125,0.35280358860716005,12.0
3613,2019-11-23,,,,,,,-0.09375,0.24375,2.0
3614,2019-11-24,,,,,,,-0.008333333333333331,0.22499999999999998,2.0
3615,2019-11-25,17.9054,315.55,1305.64,150.0412,1773.84,305.28,-0.1111111111111111,0.24444444444444446,1.0
3616,2019-11-26,18.0303,312.49,1313.0,150.8349,1796.94,307.9,0.04305555555555555,0.3763888888888889,2.0
3617,2019-11-27,18.2088,315.93,1312.13,151.1227,1818.51,309.06,-0.012496969696969699,0.31925454545454546,5.0
3618,2019-11-28,,,,,,,0.1047979797979798,0.3460858585858586,2.0
3619,2019-11-29,18.2303,314.66,1304.09,150.19,1800.8,309.53,0.18234483162766577,0.4162257837315441,31.0
3620,2019-11-30,,,,,,,-0.10649350649350649,0.3240981240981241,7.0
3621,2019-12-01,,,,,,,0.14488636363636365,0.49807449494949496,2.0
3622,2019-12-02,18.1892,309.99,1288.86,148.3744,1781.6,302.75,0.034446685469412736,0.31900799116708206,14.0
3623,2019-12-03,17.8518,306.16,1294.74,148.1363,1769.96,303.91,0.03369507759813881,0.32515830989683037,14.0
3624,2019-12-04,18.0214,304.32,1318.94,148.6721,1760.69,302.51,0.10578237734487735,0.29713068181818186,8.0
3625,2019-12-05,18.1821,302.86,1326.96,148.7514,1740.48,303.03,0.08333333333333333,0.2324074074074074,3.0
3626,2019-12-06,18.1642,307.35,1339.39,150.5571,1751.6,306.23,0.18193375077303647,0.41305272108843544,7.0
3627,2019-12-07,,,,,,,0.0,0.0,1.0
3628,2019-12-08,,,,,,,,,
3629,2019-12-09,18.0303,302.5,1342.99,150.1702,1749.51,307.05,0.0,0.0,1.0
3630,2019-12-10,18.1249,293.12,1342.89,149.942,1739.21,304.17,-0.027537878787878778,0.3294318181818182,11.0
3631,2019-12-11,18.2088,298.93,1344.25,150.5075,1748.72,303.74,0.08011432301915256,0.28982963769185355,8.0
3632,2019-12-12,18.7675,298.44,1348.49,152.0354,1760.33,305.96,0.0900191798941799,0.34605767534934206,9.0
3633,2019-12-13,18.4829,298.5,1346.87,153.3153,1760.94,317.94,-0.012873631270690095,0.2584309941148176,20.0
3634,2019-12-14,,,,,,,0.032342657342657344,0.1496891996891997,3.0
3635,2019-12-15,,,,,,,,,
3636,2019-12-16,18.4499,304.21,1360.7,154.3074,1769.21,323.8,0.30069444444444443,0.6229166666666667,3.0
3637,2019-12-17,18.6849,315.48,1354.89,153.474,1790.66,322.85,-0.0054672666514771874,0.3105933773828511,5.0
3638,2019-12-18,18.7675,320.8,1351.91,153.1565,1784.03,324.38,0.08898411289432961,0.4322655919931462,13.0
3639,2019-12-19,18.7584,332.22,1356.44,154.486,1792.28,327.63,0.041996624407338694,0.2487497423211709,12.0
3640,2019-12-20,18.8594,336.9,1351.22,156.1726,1786.5,327.61,0.031992616823443884,0.28393518970586634,14.0
3641,2019-12-21,,,,,,,0.0,0.75,1.0
3642,2019-12-22,,,,,,,,,
3643,2019-12-23,18.6739,333.1,1350.63,156.1726,1793.0,328.95,0.23096590909090908,0.434375,2.0
3644,2019-12-24,18.7299,333.2,1344.43,156.1429,1789.21,329.64,0.07494318181818181,0.3700147306397306,8.0
3645,2019-12-25,,,,,,,-0.012222222222222232,0.39777777777777773,5.0
3646,2019-12-26,18.7152,332.63,1362.47,157.4227,1868.77,331.2,0.047095467192449954,0.3401035187673119,12.0
3647,2019-12-27,18.7767,329.09,1354.64,157.7105,1869.8,330.79,0.19117911602286602,0.5217372904872905,20.0
3648,2019-12-28,,,,,,,-0.05833333333333333,0.32500000000000007,4.0
3649,2019-12-29,,,,,,,,,
3650,2019-12-30,18.8915,323.31,1339.71,156.3512,1846.89,328.34,0.013939393939393918,0.41340909090909095,2.0
3651,2019-12-31,18.8043,323.57,1339.39,156.4604,1847.84,329.81,-0.014535876931710275,0.36561244118535785,24.0
3652,2020-01-01,,,,,,,0.20333333333333337,0.5577777777777778,3.0
3653,2020-01-02,18.9145,329.81,1368.68,159.3574,1898.01,334.43,0.07681206293706293,0.27344726107226114,10.0
3654,2020-01-03,19.0705,325.9,1361.52,157.3731,1874.97,331.81,0.023884680134680134,0.3699705387205387,9.0
3655,2020-01-04,,,,,,,-0.016666666666666663,0.3833333333333333,1.0
3656,2020-01-05,,,,,,,,,
3657,2020-01-06,19.2413,335.83,1397.81,157.7799,1902.88,333.71,0.04305555555555555,0.2923611111111111,1.0
3658,2020-01-07,19.6674,330.75,1395.11,156.3413,1906.86,333.39,0.04489583333333333,0.2900667735042735,4.0
3659,2020-01-08,19.2634,339.26,1405.04,158.8316,1891.97,337.87,0.07264790764790766,0.3587452824952825,22.0
3660,2020-01-09,18.965,335.66,1419.79,160.8159,1901.05,340.45,0.021456228956228954,0.325223063973064,11.0
3661,2020-01-10,19.043,329.05,1428.96,160.0718,1883.16,339.81,0.04748653906006848,0.32068203392468103,12.0
3662,2020-01-11,,,,,,,,,
3663,2020-01-12,,,,,,,,,
3664,2020-01-13,19.2588,338.92,1440.03,161.9965,1891.3,345.63,,,
3665,2020-01-14,19.4231,338.69,1430.59,160.8555,1869.44,344.63,,,
3666,2020-01-15,19.4195,339.07,1439.2,161.8973,1862.02,342.94,,,
3667,2020-01-16,19.4654,338.62,1450.16,164.8638,1877.94,345.38,0.11317024800406551,0.3551587189202535,14.0
3668,2020-01-17,19.4957,339.67,1479.52,165.7865,1864.72,349.74,0.08914252542724765,0.3957011599415417,36.0
3669,2020-01-18,,,,,,,,,
3670,2020-01-19,,,,,,,,,
3671,2020-01-20,,,,,,,,,
3672,2020-01-21,19.4452,338.11,1482.25,165.1912,1892.0,350.0,,,
3673,2020-01-22,19.2597,326.0,1484.17,164.3975,1887.46,350.06,0.15707631005618622,0.41162041814776595,9.0
3674,2020-01-23,19.3276,349.6,1484.69,165.4095,1884.58,351.76,0.12069880688982489,0.39854346443002403,28.0
3675,2020-01-24,19.2817,353.16,1466.17,163.7427,1861.64,351.37,0.04530322815045037,0.23795253945055536,12.0
3676,2020-01-25,,,,,,,0.18835738335738336,0.4607768157768158,3.0
3677,2020-01-26,,,,,,,,,
3678,2020-01-27,18.7216,342.88,1431.73,161.0044,1828.34,346.9,,,
3679,2020-01-28,18.7308,348.52,1450.5,164.1594,1853.25,354.63,-0.015625,0.296875,1.0
3680,2020-01-29,18.6849,343.16,1456.7,166.7191,1858.0,351.66,0.03838654401154401,0.2929617604617605,10.0
3681,2020-01-30,18.7308,347.74,1454.25,171.4218,1870.68,356.74,0.022620602489541883,0.2569414702581369,30.0
3682,2020-01-31,18.841,345.09,1432.78,168.8919,2008.72,351.14,0.20694444444444446,0.4375,6.0
3683,2020-02-01,,,,,,,0.15642857142857142,0.4081746031746032,2.0
3684,2020-02-02,,,,,,,-0.12222222222222222,0.24166666666666667,3.0
3685,2020-02-03,18.9787,358.0,1482.6,173.0092,2004.2,358.0,,,
3686,2020-02-04,19.3267,369.01,1445.41,178.7041,2049.67,366.74,0.16,0.5399999999999999,1.0
3687,2020-02-05,19.7775,369.67,1446.05,178.4859,2039.87,365.55,0.1629978354978355,0.3671902056277056,2.0
3688,2020-02-06,19.1945,366.95,1475.97,182.1865,2050.23,367.46,0.06918225883521936,0.3575641526480342,38.0
3689,2020-02-07,19.4286,366.77,1479.11,182.4445,2079.28,366.09,0.0768471620971621,0.4044420394420394,5.0
3690,2020-02-08,,,,,,,,,
3691,2020-02-09,,,,,,,-0.00018115942028985865,0.36177536231884055,2.0
3692,2020-02-10,19.6215,371.07,1508.66,187.2167,2133.91,370.0,0.42187499999999994,0.584375,2.0
3693,2020-02-11,19.4745,373.69,1510.06,182.9902,2150.8,369.28,,,
3694,2020-02-12,18.336,380.01,1518.63,183.258,2160.0,374.29,0.07646100427350427,0.2648869301994302,6.0
3695,2020-02-13,18.9236,381.4,1513.39,182.2659,2149.87,374.84,0.05154427083333333,0.3104348958333334,16.0
3696,2020-02-14,19.0063,380.4,1518.73,183.893,2134.87,379.67,0.02980766285433804,0.35059181973184533,23.0
3697,2020-02-15,,,,,,,-0.010909090909090906,0.3843939393939394,2.0
3698,2020-02-16,,,,,,,,,
3699,2020-02-17,,,,,,,-0.15,0.39999999999999997,1.0
3700,2020-02-18,18.6849,387.78,1519.44,185.7582,2155.67,378.85,0.1,0.3,1.0
3701,2020-02-19,18.9236,386.19,1524.87,186.3138,2170.22,383.28,0.0,0.0,1.0
3702,2020-02-20,18.8805,386.0,1516.99,183.4686,2153.1,378.96,0.07534020763187428,0.30128717732884397,18.0
3703,2020-02-21,18.8759,380.07,1483.46,177.6687,2095.97,372.95,0.07376133786848073,0.3493419987042436,28.0
3704,2020-02-22,,,,,,,,,
3705,2020-02-23,,,,,,,,,
3706,2020-02-24,18.8135,368.7,1419.86,170.0084,2009.29,357.41,0.10669642857142858,0.5113095238095239,2.0
3707,2020-02-25,18.5931,360.09,1386.32,167.2029,1972.74,347.8,,,
3708,2020-02-26,18.8961,379.24,1390.47,169.2921,1979.59,351.34,0.0424108645983646,0.3137672483766234,16.0
3709,2020-02-27,18.5013,371.71,1314.95,157.364,1884.3,337.52,0.02505,0.332000925925926,15.0
3710,2020-02-28,18.4186,369.03,1339.25,161.1742,1883.75,345.12,-0.00464669883573143,0.33008847643529166,16.0
3711,2020-02-29,,,,,,,-0.016666666666666663,0.3833333333333333,2.0
3712,2020-03-01,,,,,,,0.24687499999999996,0.39791666666666664,1.0
3713,2020-03-02,18.7161,381.05,1386.32,171.8986,1953.95,360.28,,,
3714,2020-03-03,18.5013,368.77,1337.72,163.6613,1908.99,348.34,0.08308080808080807,0.34729482323232325,8.0
3715,2020-03-04,18.6665,383.79,1381.6,169.6701,1975.83,363.85,0.06955965909090908,0.323811553030303,8.0
3716,2020-03-05,18.437,372.78,1314.76,165.4122,1924.03,351.03,0.026661220043572985,0.2795479302832244,17.0
3717,2020-03-06,18.2717,368.97,1295.74,160.7365,1901.09,336.77,0.03970208032708032,0.3256174843674844,15.0
3718,2020-03-07,,,,,,,,,
3719,2020-03-08,,,,,,,,,
3720,2020-03-09,16.7567,346.49,1215.79,149.843,1800.61,305.79,,,
3721,2020-03-10,17.2112,364.13,1275.17,160.0898,1891.82,332.38,0.0,0.23333333333333334,2.0
3722,2020-03-11,17.2342,349.92,1210.9,152.8374,1820.86,315.23,0.02115192934637379,0.2811631526909305,18.0
3723,2020-03-12,15.6182,315.25,1111.55,138.3426,1676.61,285.0,0.0014790199979593855,0.32681098229772476,22.0
3724,2020-03-13,16.4867,336.295,1214.27,158.0106,1785.0,335.5,-0.004776278409090909,0.2529809816919192,8.0
3725,2020-03-14,,,,,,,,,
3726,2020-03-15,,,,,,,,,
3727,2020-03-16,13.3773,298.84,1073.0,134.7214,1689.15,286.03,,,
3728,2020-03-17,14.5495,319.75,1118.06,145.8139,1807.84,311.81,,,
3729,2020-03-18,11.9593,315.47,1091.19,139.6757,1830.0,294.61,,,
3730,2020-03-19,13.4779,332.03,1111.67,141.9738,1880.93,307.51,0.09986760241684085,0.36574873220947274,16.0
3731,2020-03-20,14.0,332.83,1068.21,136.6414,1846.09,295.34,0.13478228256849953,0.41745249807027496,34.0
3732,2020-03-21,,,,,,,,,
3733,2020-03-22,,,,,,,,,
3734,2020-03-23,13.7627,360.27,1054.13,135.2785,1902.83,307.27,,,
3735,2020-03-24,14.8637,357.32,1130.01,147.5747,1940.1,310.0,,,
3736,2020-03-25,15.1769,342.39,1101.62,146.162,1885.84,305.91,0.06410924060777862,0.4017735179321436,9.0
3737,2020-03-26,14.6928,362.99,1162.92,155.3046,1955.49,322.67,0.13019527999005487,0.39898219915384997,11.0
3738,2020-03-27,14.522,357.12,1110.26,148.9277,1900.1,305.83,0.1067132700801565,0.4009344849097639,29.0
3739,2020-03-28,,,,,,,0.14285714285714288,0.4447089947089947,1.0
3740,2020-03-29,,,,,,,,,
3741,2020-03-30,13.9136,370.96,1146.31,159.4034,1963.95,318.39,0.10648816461316461,0.37978505291005293,5.0
3742,2020-03-31,14.3606,375.5,1161.95,156.8964,1949.72,318.24,0.053789905255622245,0.4432233572293588,15.0
3743,2020-04-01,14.149,364.08,1102.1,151.3253,1907.7,301.21,0.033221511292939855,0.3420297317321127,21.0
3744,2020-04-02,14.6169,370.08,1117.03,154.459,1918.83,303.96,0.08564179584444737,0.40094584736251404,6.0
3745,2020-04-03,14.2372,361.76,1092.7,153.0364,1906.59,293.61,0.15111742424242425,0.4302651515151515,3.0
3746,2020-04-04,,,,,,,0.06666666666666667,0.29375,2.0
3747,2020-04-05,,,,,,,0.15333333333333332,0.42666666666666664,1.0
3748,2020-04-06,15.3781,379.96,1183.19,164.4174,1997.59,319.13,-0.009914968629254345,0.3091294424270615,15.0
3749,2020-04-07,17.0847,372.28,1182.56,162.6466,2011.6,308.93,-0.0068167388167388165,0.28959842472342473,7.0
3750,2020-04-08,16.7753,371.12,1207.0,164.2781,2043.0,317.18,0.039113338584492424,0.2957592674419598,13.0
3751,2020-04-09,16.8569,370.72,1206.57,164.2881,2042.76,318.7,0.09321584896584897,0.3936053391053391,5.0
3752,2020-04-10,,,,,,,0.03454063694242266,0.31537123689802254,7.0
3753,2020-04-11,,,,,,,,,
3754,2020-04-12,,,,,,,,,
3755,2020-04-13,15.4332,396.72,1210.41,164.6561,2168.87,320.65,,,
3756,2020-04-14,16.3728,413.55,1265.23,172.8039,2283.32,340.765,0.03939393939393939,0.24242424242424243,2.0
3757,2020-04-15,16.6576,426.75,1257.3,170.9933,2307.68,332.55,0.036151545214045205,0.3851657948532949,6.0
3758,2020-04-16,16.2779,439.17,1257.43,176.1267,2408.19,342.7,0.021014659819347317,0.36137437723486837,16.0
3759,2020-04-17,15.7939,422.96,1279.0,177.6786,2375.0,344.11,0.07744277264258709,0.437620400169194,26.0
3760,2020-04-18,,,,,,,0.1797900883838384,0.5011521464646465,1.0
3761,2020-04-19,,,,,,,,,
3762,2020-04-20,17.1796,437.49,1261.15,174.1569,2393.61,344.88,,,
3763,2020-04-21,17.0562,433.83,1212.16,166.9542,2328.12,328.99,0.012858585858585856,0.30156902356902354,3.0
3764,2020-04-22,17.1796,421.42,1258.41,172.6248,2363.49,336.77,0.09801782855191948,0.3949191523964251,11.0
3765,2020-04-23,17.2745,426.7,1271.17,170.5357,2399.45,335.37,0.044655993215889055,0.3223148626202942,24.0
3766,2020-04-24,17.7491,424.99,1276.6,173.6495,2410.22,344.1,0.07143361837212103,0.4256661500511768,11.0
3767,2020-04-25,,,,,,,-0.19074074074074077,0.5064814814814815,1.0
3768,2020-04-26,,,,,,,,,
3769,2020-04-27,17.4435,421.38,1270.86,173.1521,2376.0,348.5,0.05237428517984073,0.34493434754545865,9.0
3770,2020-04-28,17.7016,403.83,1232.59,168.934,2314.08,333.45,0.035021768355101686,0.28186381519714854,9.0
3771,2020-04-29,17.3315,411.89,1342.18,176.5147,2372.71,349.17,0.06212527056277056,0.16499751984126984,8.0
3772,2020-04-30,17.8725,419.85,1346.7,178.2855,2474.0,353.64,0.036956750040083364,0.2591764870931537,15.0
3773,2020-05-01,17.7425,415.27,1317.32,173.6694,2286.04,343.84,-0.03908399117222647,0.36558230767054295,6.0
3774,2020-05-02,,,,,,,,,
3775,2020-05-03,,,,,,,0.1,0.3057692307692308,1.0
3776,2020-05-04,17.7491,428.15,1322.9,177.9174,2315.99,349.11,,,
3777,2020-05-05,17.6922,424.68,1349.02,179.8275,2317.8,356.13,-0.047635582010582024,0.3142063492063492,3.0
3778,2020-05-06,17.6637,434.26,1345.43,181.5983,2351.26,362.52,0.046205357142857145,0.4674107142857143,1.0
3779,2020-05-07,17.7254,436.53,1369.28,182.6528,2367.61,366.78,-0.0016726294325660692,0.26236871245007765,31.0
3780,2020-05-08,17.844,435.55,1384.34,183.7272,2379.61,367.51,0.009935508737308196,0.24919802838333108,14.0
3781,2020-05-09,,,,,,,,,
3782,2020-05-10,,,,,,,,,
3783,2020-05-11,17.8677,440.52,1403.59,185.7766,2409.0,371.42,0.0625,0.44583333333333336,1.0
3784,2020-05-12,18.3661,431.82,1375.18,181.5684,2356.95,365.1,0.06398248356581691,0.3418996057253633,11.0
3785,2020-05-13,18.3661,438.27,1348.33,178.8227,2367.92,358.56,0.023942918333069847,0.2615018861434581,24.0
3786,2020-05-14,17.7814,441.95,1356.86,179.5987,2388.85,355.39,0.04288136491970527,0.27258675625132206,12.0
3787,2020-05-15,17.92,454.19,1373.06,182.2151,2409.78,365.3,0.041496598639455776,0.24319727891156462,2.0
3788,2020-05-16,,,,,,,,,
3789,2020-05-17,,,,,,,,,
3790,2020-05-18,18.3148,452.58,1385.18,183.9561,2426.26,367.97,,,
3791,2020-05-19,17.5593,451.04,1374.4,182.6827,2449.33,372.2,,,
3792,2020-05-20,17.8184,447.67,1409.16,185.2096,2497.94,383.63,,,
3793,2020-05-21,17.4169,436.25,1406.75,182.985,2446.74,382.17,0.16230093330970524,0.48046093769777976,9.0
3794,2020-05-22,17.36,429.32,1413.24,183.0648,2436.88,385.26,0.10866506069623408,0.41714197794165525,41.0
